collected_at,keyword,product_id,title,price,mall,brand,maker,ram,ssd,cpu,link
2026-06-21 17:04:03,리퍼 갤럭시북,60114251280,삼성전자 [리퍼 중고] 삼성 갤럭시북 프로2 NT931XED 12세대 i7 램16G SSD256G Win11,692550,롯데ON,삼성,삼성전자,16GB,256GB,i7,https://www.lotteon.com/p/product/LO2683313242?sitmNo=LO2683313242_2683313243&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-21 17:04:03,리퍼 갤럭시북,55259955477,리퍼 삼성 갤럭시북 이온 15인치 NT950XCJ i5 SSD 가정용 사무용,598900,11번가,갤럭시북 이온2,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367084091&tid=1000000061
2026-06-21 17:04:03,리퍼 갤럭시북,55262499538,리퍼 삼성 갤럭시북 이온2 15 인치 NT950XDA i5 SSD 가정용 사무용,678900,11번가,갤럭시북 이온2,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367084195&tid=1000000061
2026-06-21 17:04:03,리퍼 갤럭시북,90739609253,Samsung 리퍼제품 삼성 갤럭시 북5 프로 14 U7-258V 32GB 1TB 그레이,1980320,볼트르마켓,삼성,삼성전자,32GB,1TB,,https://smartstore.naver.com/main/products/13195098156
2026-06-21 17:04:03,리퍼 갤럭시북,59660642329,[삼성 NT951XDB] 리퍼 겔럭시북 NT951XDB 인텔11세대 i7-1165G7 DDR4 16G NVMe512G 윈도우11 15.6풀HD,788000,11번가,삼성,,16GB,512GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9274625568&tid=1000000061
2026-06-21 17:04:03,리퍼 갤럭시북,60088014926,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i5-10210U DDR4 8G NVMe256G IRIS 윈도우11 15.6풀HD,488000,11번가,삼성,,8GB,256GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9363238415&tid=1000000061
2026-06-21 17:04:03,리퍼 갤럭시북,91089965422,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i5-10210U DDR4 8G NVMe256G IRIS 윈도우11 15.6풀HD,488000,인코아즈 스토어,,삼성전자,8GB,256GB,i5,https://smartstore.naver.com/main/products/13545455069
2026-06-21 17:04:03,리퍼 갤럭시북,59660384174,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i7-10510U DDR4 16G NVMe512G IRIS 윈도우11 15.6풀HD,588000,11번가,삼성,,16GB,512GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9274606805&tid=1000000061
2026-06-21 17:04:03,리퍼 갤럭시북,58708610815,리퍼 삼성 갤럭시북 이온 15인치 NT950XCJ i5 SSD 가정용 사무용,626050,롯데ON,,삼성전자,,,i5,https://www.lotteon.com/p/product/LO2613087627?sitmNo=LO2613087627_2613087628&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-21 17:04:03,리퍼 갤럭시북,60088345702,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i5-10210U DDR4 8G NVMe256G 윈도우11 15.6풀HD,463600,G마켓,삼성,삼성전자,8GB,256GB,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4756911096&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-21 17:04:03,리퍼 갤럭시북,60405876873,[리퍼] 삼성 갤럭시북 프로 NT951XDB 11세대 i5 8G 256G Win11 실버,809000,GSSHOP,삼성,삼성전자,8GB,256GB,i5,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1098001133&vodFlag=N&prdseqnum=1098001133&utm_source=price&utm_medium=affiliate&utm_campaign=naver
2026-06-21 17:04:03,리퍼 갤럭시북,60533927208,리퍼노트북 삼성 갤럭시북 이온 15인치 NT950XCJ i7 SSD 가정용 사무용,748900,11번가,갤럭시북 이온,,,,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367084143&tid=1000000061
2026-06-21 17:04:03,리퍼 갤럭시북,88347295221,[삼성 NT951XCJ] 리퍼 겔럭시북 이온 인텔10세대 i7-10510U DDR4 16G NVMe512G IRIS 윈도우11 15.6풀HD,588000,인코아즈 스토어,,삼성전자,16GB,512GB,i7,https://smartstore.naver.com/main/products/10802789231
2026-06-21 17:04:03,리퍼 갤럭시북,60087968158,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i5-10210U DDR4 8G NVMe256G 윈도우11 15.6풀HD,488000,옥션,삼성,삼성전자,8GB,256GB,i5,https://link.auction.co.kr/gate/pcs?item-no=F564919842&sub-id=1&service-code=10000003
2026-06-21 17:04:03,리퍼 갤럭시북,59638740599,삼성전자 리퍼 겔럭시북 NT951XDB 인텔11세대 i7-1165G7 DDR4 16G NVMe512G Iris 윈도우11 15.6풀HD,788000,옥션,삼성,삼성전자,16GB,512GB,i7,https://link.auction.co.kr/gate/pcs?item-no=F532785429&sub-id=1&service-code=10000003
2026-06-21 17:04:03,리퍼 갤럭시북,59638617098,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i7-10510U DDR4 16G NVMe512G 윈도우11 15.6풀HD,574480,G마켓,삼성,삼성전자,16GB,512GB,i7,https://link.gmarket.co.kr/gate/pcs?item-no=3346415558&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-21 17:04:03,리퍼 갤럭시북,59638629327,삼성전자 NT951XCJ 리퍼 겔럭시북 인텔10세대 i7-10510U DDR4 16G NVMe512G 윈도우11 15.6풀HD,588000,옥션,삼성,삼성전자,16GB,512GB,i7,https://link.auction.co.kr/gate/pcs?item-no=F532779359&sub-id=1&service-code=10000003
2026-06-21 17:04:03,리퍼 갤럭시북,59638631750,삼성전자 리퍼 겔럭시북 NT951XDB 인텔11세대 i7-1165G7 DDR4 16G NVMe512G Iris 윈도우11 15.6풀HD,764360,G마켓,삼성,삼성전자,16GB,512GB,i7,https://link.gmarket.co.kr/gate/pcs?item-no=4103496301&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-21 17:04:03,리퍼 갤럭시북,60356087659,삼성 가성비 리퍼 노트북 갤럭시북4 프로 14인치 울트라5 125H 16GB 256GB,1415500,옥션,,,16GB,256GB,,https://link.auction.co.kr/gate/pcs?item-no=F582700951&sub-id=1&service-code=10000003
2026-06-21 17:04:03,리퍼 갤럭시북,90833963631,삼성 가성비 리퍼 노트북 갤럭시북 프로 i7-11세대 8GB 256GB,990000,SMINT,삼성,삼성전자,8GB,256GB,i7,https://smartstore.naver.com/main/products/13289453299
2026-06-21 17:04:03,중고 갤럭시북,60114251280,삼성전자 [리퍼 중고] 삼성 갤럭시북 프로2 NT931XED 12세대 i7 램16G SSD256G Win11,692550,롯데ON,삼성,삼성전자,16GB,256GB,i7,https://www.lotteon.com/p/product/LO2683313242?sitmNo=LO2683313242_2683313243&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-21 17:04:03,중고 갤럭시북,55259157034,중고 노트북 갤럭시북 NT750XDA 15인치 I5 윈도우10,588900,11번가,갤럭시북,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367082863&tid=1000000061
2026-06-21 17:04:03,중고 갤럭시북,55260692584,중고 노트북 갤럭시북1 NT750XDZ 15인치 윈도우11 I5,548900,11번가,갤럭시북,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8367085874&tid=1000000061
2026-06-21 17:04:03,중고 갤럭시북,60531283843,중고 갤럭시북3 울트라 16인치 NT960XFH RTX4050 i7,1595000,11번가,갤럭시북3 울트라,,,,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9441714650&tid=1000000061
2026-06-21 17:04:03,중고 갤럭시북,60531432304,중고 갤럭시북3 울트라 16인치 NT960XFH RTX4050 i7,1515250,롯데ON,,삼성전자,,,i7,https://www.lotteon.com/p/product/LO2705034612?sitmNo=LO2705034612_2705034613&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-21 17:04:03,중고 갤럭시북,59667930436,삼성전자 중고 갤럭시북2 15.6인치 노트북 NT550XED,800000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257613708&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-21 17:04:03,중고 갤럭시북,59664453180,삼성전자 중고 갤럭시북2 프로 15.6인치 노트북 NT930XED,960000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257617974&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-21 17:04:03,중고 갤럭시북,59714836340,"중고노트북 갤럭시북 프로 NT951XDC 코어I7 11세대, 윈도우 11 R",999000,11번가,갤럭시북 프로,,,,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9285609236&tid=1000000061
2026-06-21 17:04:03,중고 갤럭시북,58891874979,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 16gb / 512gb,849000,11번가,갤럭시북 프로,,16GB,512GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9100234754&tid=1000000061
2026-06-21 17:04:03,중고 갤럭시북,58892008765,중고노트북 갤럭시북 프로 코어I5 11세대 / Win11 / 8gb / 256gb,749000,11번가,갤럭시북 프로,,8GB,256GB,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9100234620&tid=1000000061
2026-06-21 17:04:03,중고 갤럭시북,59714829582,"중고노트북 갤럭시북 프로 NT951XDC 코어I7 11세대, 윈도우 11 R",949050,롯데ON,,삼성전자,,,i7,https://www.lotteon.com/p/product/LO2659826834?sitmNo=LO2659826834_2659826835&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-21 17:04:03,중고 갤럭시북,60531308255,중고 삼성노트북 갤럭시북3 프로 NT960XFT 인텔 코어i5 13세대,1199000,11번가,갤럭시북3 프로,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9441714519&tid=1000000061
2026-06-21 17:04:03,중고 갤럭시북,59670025957,삼성전자 중고  갤럭시북고  GO  노트북   14인치   NT345XLA,290000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257486447&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-21 17:04:03,중고 갤럭시북,59669144697,삼성전자 중고 갤럭시북 플러스2   15.6인치 노트북  NT551XDA,500000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257489204&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-21 17:04:03,중고 갤럭시북,59669932743,삼성전자 중고 갤럭시북3 고    5G 14인치  노트북      NT345XPA,350000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257502083&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-21 17:04:03,중고 갤럭시북,59666113104,삼성전자 중고 갤럭시북 프로 360  15인치 노트북   NT930QDY,790000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257505169&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-21 17:04:03,중고 갤럭시북,59664628922,삼성전자 중고 갤럭시북2 프로 360  15인치 노트북  NT950QED,950000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4257504096&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-21 17:04:03,중고 갤럭시북,59714822776,중고 삼성노트북 갤럭시북3 프로 NT940XFG 인텔 코어i5 13세대,1370000,11번가,갤럭시북3 프로,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9285609292&tid=1000000061
2026-06-21 17:04:03,중고 갤럭시북,55503067250,중고  갤럭시북3 고    5G 14인치  노트북      NT345XPA,350000,11번가,,,,,,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7853692296&tid=1000000061
2026-06-21 17:04:03,중고 갤럭시북,59667498863,삼성전자 중고 삼성 갤럭시북 12인치 sm-w727 LTE,530000,G마켓,삼성,삼성전자,,,,https://link.gmarket.co.kr/gate/pcs?item-no=4243001535&sub-id=1003&service-code=10000003&lcd=100000056
2026-06-21 17:04:03,리퍼 ThinkPad,89251365216,레노버 씽크패드 i7 16G 512G 사무용 인강용 터치 리퍼노트북 윈도우11,599000,피씨솔루션,레노버,레노버,16GB,512GB,i7,https://smartstore.naver.com/main/products/11706854749
2026-06-21 17:04:03,리퍼 ThinkPad,56343476465,레노버 레노버 저렴한 업무용 가성비 싼 사무용 노트북 리퍼 씽크패드 T560 i7 15인치,320290,옥션,레노버,레노버,,,i7,https://link.auction.co.kr/gate/pcs?item-no=D702008594&sub-id=1&service-code=10000003
2026-06-21 17:04:03,리퍼 ThinkPad,58571467985,레노버 (현대Hmall)리퍼 씽크패드 X13 노트북 RAM32GB 33.78cm SSD1TB 라이젠5프로,795840,G마켓,레노버,레노버,32GB,1TB,Apple M3,https://link.gmarket.co.kr/gate/pcs?item-no=4650511457&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-21 17:04:03,리퍼 ThinkPad,58571338671,레노버 (현대Hmall)리퍼 씽크패드 X13 노트북 RAM32GB 33.78cm SSD1TB 라이젠5프로,795840,옥션,레노버,레노버,32GB,1TB,Apple M3,https://link.auction.co.kr/gate/pcs?item-no=F457619211&sub-id=1&service-code=10000003
2026-06-21 17:04:03,리퍼 ThinkPad,58571344876,레노버 (현대Hmall)리퍼 씽크패드 노트북 32GB Win11 X13 SSD512GB 라이젠5Pro 4650U,671040,옥션,레노버,레노버,32GB,512GB,Ryzen 5,https://link.auction.co.kr/gate/pcs?item-no=F457619212&sub-id=1&service-code=10000003
2026-06-21 17:04:03,리퍼 ThinkPad,58571472495,레노버 (현대Hmall)리퍼 씽크패드 노트북 32GB Win11 X13 SSD512GB 라이젠5Pro 4650U,671040,G마켓,레노버,레노버,32GB,512GB,Ryzen 5,https://link.gmarket.co.kr/gate/pcs?item-no=4650511445&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-21 17:04:03,리퍼 ThinkPad,90740246959,Lenovo 리퍼제품 레노버 씽크패드 X1 카본 9세대 14인치 노트북 코어 i5-1135G7 8GB 램 256GB SSD W10P,809040,볼트르마켓,레노버,레노버,8GB,256GB,i5,https://smartstore.naver.com/main/products/13195735863
2026-06-21 17:04:03,리퍼 ThinkPad,90847758958,Lenovo 리퍼제품 레노버 씽크패드 T14s Gen2 노트북 14인치 FHD1920x1080 윈도우 11 프로 코어 i5-1145G7 512GB SSD 16GB RAM 지문,682240,다정아울렛,레노버,레노버,16GB,512GB,i5,https://smartstore.naver.com/main/products/13303248626
2026-06-21 17:04:03,리퍼 ThinkPad,60356798778,[리퍼] 레노버 씽크패드 T14s 10세대 윈도우 포함 사무용 가정용 슬림 노트북,389000,GSSHOP,레노버,레노버,,,,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1125310091&vodFlag=N&prdseqnum=1125310091&utm_source=price&utm_medium=affiliate&utm_campaign=naver
2026-06-21 17:04:03,리퍼 ThinkPad,58570916035,[리퍼] 씽크패드 X13 노트북 RAM32GB 33.78cm SSD1TB 라이젠5프로,804130,11번가,레노버,레노버,32GB,1TB,Apple M3,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9034563657&tid=1000000061
2026-06-21 17:04:03,리퍼 ThinkPad,60517569239,레노버 씽크패드 E460 14인치 가성비 노트북 인텔 i3-6세대 리퍼 노트북,229000,11번가,씽크패드,,,,i3,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9439477720&tid=1000000061
2026-06-21 17:04:03,리퍼 ThinkPad,60517593431,씽크패드 E480 14인치 고성능 가성비 노트북 인텔 i5-8세대 리퍼노트북,380000,11번가,씽크패드,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9439477542&tid=1000000061
2026-06-21 17:04:03,리퍼 ThinkPad,60517620096,레노버 씽크패드 E460 14인치 가성비 노트북 인텔 i3-6세대 리퍼 노트북,229000,11번가,씽크패드,,,,i3,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9439477728&tid=1000000061
2026-06-21 17:04:03,리퍼 ThinkPad,60517615687,씽크패드 E480 14인치 고성능 가성비 노트북 인텔 i5-8세대 리퍼노트북,380000,11번가,씽크패드,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9439477537&tid=1000000061
2026-06-21 17:04:03,리퍼 ThinkPad,91182452708,씽크패드 E480 14인치 고성능 가성비 노트북 인텔 i5-8세대 리퍼노트북,380000,SMINT,씽크패드,레노버,,,i5,https://smartstore.naver.com/main/products/13637941999
2026-06-21 17:04:03,리퍼 ThinkPad,91182452846,레노버 씽크패드 E460 14인치 가성비 노트북 인텔 i3-6세대 리퍼 노트북,229000,SMINT,씽크패드,레노버,,,i3,https://smartstore.naver.com/main/products/13637942137
2026-06-21 17:04:03,리퍼 ThinkPad,60487960949,레노버 씽크패드 T430U 가성비 노트북 14인치 인텔 i5-3세대 리퍼노트북,179000,11번가,씽크패드,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9434354700&tid=1000000061
2026-06-21 17:04:03,리퍼 ThinkPad,60487958781,레노버 씽크패드 T430U 가성비 노트북 14인치 인텔 i5-3세대 리퍼노트북,179000,11번가,씽크패드,,,,i5,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9434354669&tid=1000000061
2026-06-21 17:04:03,리퍼 ThinkPad,91180665738,레노버 씽크패드 T430U 가성비 노트북 14인치 인텔 i5-3세대 리퍼노트북,179000,SMINT,씽크패드,레노버,,,i5,https://smartstore.naver.com/main/products/13636155057
2026-06-21 17:04:03,리퍼 ThinkPad,60356146203,레노버 가성비 리퍼 노트북 씽크패드 X1 카본 GEN8 i7-10세대 16GB 256GB,949000,11번가,레노버,,16GB,256GB,i7,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9411792428&tid=1000000061
2026-06-21 17:04:03,중고 ThinkPad,60371497576,[리퍼 중고] 레노버 씽크패드 T14s Gen2 11세대 윈도우 포함 업무용 사무용,455050,롯데ON,,레노버,,,,https://www.lotteon.com/p/product/LO2697207649?sitmNo=LO2697207649_2697207650&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
2026-06-21 17:04:03,중고 ThinkPad,57876782653,레노버 레노버 씽크패드 X1 카본 i5 8GB 사무용 인강용 중고노트북,306780,G마켓,레노버,레노버,8GB,,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4355119391&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-21 17:04:03,중고 ThinkPad,58967851413,레노버 레노버 씽크패드 X390 i5 16G 512G 윈11 터치스크린 중고노트북,487080,G마켓,레노버,레노버,16GB,512GB,i5,https://link.gmarket.co.kr/gate/pcs?item-no=4607041206&sub-id=1003&service-code=10000003&lcd=100000002
